last4ccnum,timestamp_purchase,name_location,car_id,start_time_visit,end_time_visit,geometry
4795,2014-01-14 20:01:00,Guy's Gyros,22,2014-01-14 17:57:16,2014-01-15 07:28:01,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
6816,2014-01-14 20:15:00,Guy's Gyros,22,2014-01-14 17:57:16,2014-01-15 07:28:01,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
5368,2014-01-14 20:17:00,Guy's Gyros,22,2014-01-14 17:57:16,2014-01-15 07:28:01,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
7384,2014-01-14 20:19:00,Guy's Gyros,22,2014-01-14 17:57:16,2014-01-15 07:28:01,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
3853,2014-01-14 20:25:00,Guy's Gyros,22,2014-01-14 17:57:16,2014-01-15 07:28:01,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
7819,2014-01-14 20:29:00,Guy's Gyros,22,2014-01-14 17:57:16,2014-01-15 07:28:01,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
7354,2014-01-14 21:31:00,Guy's Gyros,22,2014-01-14 17:57:16,2014-01-15 07:28:01,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
7384,2014-01-16 19:04:00,Guy's Gyros,22,2014-01-16 17:35:16,2014-01-16 19:29:01,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
3484,2014-01-16 19:09:00,Guy's Gyros,22,2014-01-16 17:35:16,2014-01-16 19:29:01,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
9683,2014-01-17 20:59:00,Guy's Gyros,22,2014-01-17 20:30:03,2014-01-18 10:02:01,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
4434,2014-01-17 21:07:00,Guy's Gyros,22,2014-01-17 20:30:03,2014-01-18 10:02:01,"POLYGON ((24.897 36.058, 24.903 36.058, 24.903 36.06175, 24.897 36.06175, 24.897 36.058))"
1286,2014-01-18 14:51:00,Ahaggo Museum,22,2014-01-18 13:31:38,2014-01-18 18:42:01,"POLYGON ((24.873 36.07375, 24.883 36.07375, 24.883 36.07815, 24.873 36.07815, 24.873 36.07375))"
7384,2014-01-18 14:55:00,Ahaggo Museum,22,2014-01-18 13:31:38,2014-01-18 18:42:01,"POLYGON ((24.873 36.07375, 24.883 36.07375, 24.883 36.07815, 24.873 36.07815, 24.873 36.07375))"
8156,2014-01-18 18:59:00,Albert's Fine Clothing,22,2014-01-18 18:46:08,2014-01-18 20:07:01,"POLYGON ((24.855 36.07375, 24.859 36.07375, 24.859 36.079, 24.855 36.079, 24.855 36.07375))"
9551,2014-01-06 20:26:00,Albert's Fine Clothing,9,2014-01-06 19:19:01,2014-01-07 07:15:01,"POLYGON ((24.855 36.07375, 24.859 36.07375, 24.859 36.079, 24.855 36.079, 24.855 36.07375))"
4434,2014-01-06 21:03:00,Albert's Fine Clothing,9,2014-01-06 19:19:01,2014-01-07 07:15:01,"POLYGON ((24.855 36.07375, 24.859 36.07375, 24.859 36.079, 24.855 36.079, 24.855 36.07375))"
1877,2014-01-12 19:58:00,Albert's Fine Clothing,9,2014-01-12 18:34:15,2014-01-13 08:21:01,"POLYGON ((24.855 36.07375, 24.859 36.07375, 24.859 36.079, 24.855 36.079, 24.855 36.07375))"
1321,2014-01-17 19:44:00,Albert's Fine Clothing,9,2014-01-17 18:53:01,2014-01-17 20:27:01,"POLYGON ((24.855 36.07375, 24.859 36.07375, 24.859 36.079, 24.855 36.079, 24.855 36.07375))"
8156,2014-01-18 18:59:00,Albert's Fine Clothing,9,2014-01-18 18:23:13,2014-01-18 20:34:01,"POLYGON ((24.855 36.07375, 24.859 36.07375, 24.859 36.079, 24.855 36.079, 24.855 36.07375))"
2540,2014-01-19 20:02:00,Albert's Fine Clothing,9,2014-01-19 18:22:13,2014-01-19 20:23:01,"POLYGON ((24.855 36.07375, 24.859 36.07375, 24.859 36.079, 24.855 36.079, 24.855 36.07375))"
2276,2014-01-07 14:16:00,Abila Scrapyard,106,2014-01-07 13:24:01,2014-01-07 14:20:29,"POLYGON ((24.844 36.073, 24.848 36.073, 24.848 36.0775, 24.844 36.0775, 24.844 36.073))"
2276,2014-01-09 14:12:00,Abila Scrapyard,106,2014-01-09 13:24:05,2014-01-09 14:14:23,"POLYGON ((24.844 36.073, 24.848 36.073, 24.848 36.0775, 24.844 36.0775, 24.844 36.073))"
2276,2014-01-14 14:13:00,Abila Scrapyard,106,2014-01-14 13:20:01,2014-01-14 14:19:08,"POLYGON ((24.844 36.073, 24.848 36.073, 24.848 36.0775, 24.844 36.0775, 24.844 36.073))"
2276,2014-01-16 16:56:00,Abila Scrapyard,106,2014-01-16 13:29:54,2014-01-16 17:19:01,"POLYGON ((24.844 36.073, 24.848 36.073, 24.848 36.0775, 24.844 36.0775, 24.844 36.073))"
9617,2014-01-17 07:39:00,Hallowed Grounds,31,2014-01-17 07:36:23,2014-01-17 07:59:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
8129,2014-01-17 07:41:00,Hallowed Grounds,31,2014-01-17 07:36:23,2014-01-17 07:59:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
1874,2014-01-17 07:52:00,Hallowed Grounds,31,2014-01-17 07:36:23,2014-01-17 07:59:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
5010,2014-01-17 07:56:00,Hallowed Grounds,31,2014-01-17 07:36:23,2014-01-17 07:59:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
6691,2014-01-17 07:59:00,Hallowed Grounds,31,2014-01-17 07:36:23,2014-01-17 07:59:01,"POLYGON ((24.882 36.0625, 24.89 36.0625, 24.89 36.067, 24.882 36.067, 24.882 36.0625))"
5010,2014-01-18 12:03:00,Chostus Hotel,31,2014-01-17 17:36:07,2014-01-18 12:35:01,"POLYGON ((24.891 36.0685, 24.9 36.0685, 24.9 36.07375, 24.891 36.07375, 24.891 36.0685))"
